review_date,review_text,review_rate,review_hotel,review_source
2023-02-16,優點： 服務人員態度佳， 遇見都會打招呼， 電梯速度快， 有2台可直達地下停車場， 房間整修過整體新穎整潔， 對外窗為雙層玻璃加上遮光窗簾噪音阻隔效果佳， 全室燈光可由床頭面板控制， 浴室燈光明亮有免治馬桶座， 水壓水溫皆佳， 拖鞋質感佳， 冰箱有附免費冷飲，每房提供4瓶水， 飯店各餐廳及賣店生意都很好，尤其梅花廳總是大排長龍，烘焙坊價格實惠， 旁邊即是捷運站，門口也有公車，交通方便 缺點： 室內燈光略暗， 房內地板鋪設地毯稍有髒污， 可能在agoda訂房分配到5樓，樓層較低且雙號房面對捷運站無景觀， 吹風機風量小， 自助早餐主要為中式可吃飽但無特色， 地下平面停車位較少，且用餐客人與住宿共用，需排隊進入停車， 電梯無管制，可自由進出各樓層。,,兄弟大飯店,Agoda
2023-02-14,"早上報到時櫃檯員工態度非常不友善,然後下午３點已可入住，硬說不 行需等３：３０﹑結果隔壁的旅客已可入住，詢問另一位接待立馬安排入住",,兄弟大飯店,Agoda
2023-02-12,來聽小巨蛋的演唱會，無論整潔、服務？隔音、地理位置都讓人非常滿意，未來需要必會再次入住,10.0,兄弟大飯店,Agoda
2023-02-12,這是第二次入住，無論房間隔音、整潔、空間都非常讓人滿意，旁邊捷運站、宵夜等等都非常方便，未來前往台北沒意外都是入住這間飯店,10.0,兄弟大飯店,Agoda
2023-02-05,"跨年來台北 好久沒去的兄弟大飯店 再次回味果然保有原本的味道 無論是設施及餐點, 都充滿回憶 地理位置也方便, 周圍也有吃的地方 值得推薦",,兄弟大飯店,Agoda
2023-02-05,選對時機下訂 訂到好房價，旁邊就是捷運站，房間很乾淨，服務人員都很親切有禮，不愧是老字號飯店，下次還會再來,10.0,兄弟大飯店,Agoda
2023-02-02,客房打掃很迅速，也很貼心，下次還會考慮在入住。,10.0,兄弟大飯店,Agoda
2023-01-30,隔音好，房內設計燈光很舒適溫馨、地點好、餐好,,兄弟大飯店,Agoda
2023-01-30,拉皮過的飯店整潔度非常優秀，二樓的港式飲茶大加分。健身房開放時間十點太晚了，退房十一點，這樣根本無法使用,10.0,兄弟大飯店,Agoda
2023-01-27,"老飯店但可以看出當年風華,推薦選13樓的自助早餐菜色多樣,而1樓的套餐式早餐略顯單調;房間床舖大且支撐度很好睡,整體空間寬敞舒適;鄰近捷運站及公車站,四通八達很方便,春節早鳥價CP值高!!",,兄弟大飯店,Agoda
2023-01-23,地理位置好,,兄弟大飯店,Agoda
2023-01-23,我每次的出差行程都會選擇（兄弟飯店）交通方便性+附近吃的食物很多選擇,,兄弟大飯店,Agoda
2023-01-22,"地點非常好，門口就是捷運站；整體環境清潔很ok, 有機會會再回住。",,兄弟大飯店,Agoda
2023-01-18,服務親切。設備讚👍。 床很舒服 港式餐飲讚👍,,兄弟大飯店,Agoda
2023-01-17,服務好,10.0,兄弟大飯店,Agoda
2023-01-05,隔音差，樓上餐廳夜間辦活動罔顧住客權益,,兄弟大飯店,Agoda
2023-01-04,Nice,,兄弟大飯店,Agoda
2023-01-04,酒店門口就是地鐵站，交通四通八達。最開心的就是冬天的时候，用他們家的馬桶，居然是智能化的！馬桶蓋溫呼呼的，超級舒服！我這個人，最看重的就是酒店衛生間到底是否乾淨。所以我給：好評！,10.0,兄弟大飯店,Agoda
2023-01-03,房間乾淨舒適~早餐也很好吃~~看完演唱會步行一下下就到飯店了~很棒!,10.0,兄弟大飯店,Agoda
2023-01-01,看得出來有在用心維護的老牌酒店，乾淨舒服～～,,兄弟大飯店,Agoda
2023-01-01,"飯店服務人員親切,都會跟房客打招呼。 房間很安靜,整體很舒適!! 交通、買吃的也方便",10.0,兄弟大飯店,Agoda
2022-12-30,地理位置太優越，有地下停車位，車子停好就能搭捷運到各地方。 房間重新裝修過，還不錯，還有浴缸，房間不大但夠用了。 早餐中規中矩，吃什麼都能滿足。飯店裡面有各口味餐廳，不出門也不怕餓著。,,兄弟大飯店,Agoda
2022-12-28,很滿意,,兄弟大飯店,Agoda
2022-12-27,地點非常便利，捷運出口出來直接抵達飯店。服務人員非常親切，態度一百分，因提早到達飯店原本只想先寄放行李，櫃台服務人員直接讓我提早CHECK IN進房間。房間打掃得很乾淨，床枕頭超軟超好睡，冰箱的水及飲料也能免費飲用，免治馬桶也很舒適，浴室水壓也夠強水溫也夠熱。非常滿意的住宿體驗，下次來台北絕對是住宿首選!!!,10.0,兄弟大飯店,Agoda
2022-12-27,很乾淨、但隔音不好,,兄弟大飯店,Agoda
2022-12-26,以前常常去買麵包，這是第一次住，在捷運站外真是一大優勢，有停車位，省時方便 房間及浴室，甚至一樓的客用洗手間都非常乾淨，大廳很熱鬧！有麵包店、壽司、餐廳，雖然很忙碌但員工服務品質好，早餐buffet 偏簡單但也不差，綜合以上的內容再對比上價格真的覺得很實惠！！！推薦大家來住兄弟飯店～～,10.0,兄弟大飯店,Agoda
2022-12-24,交通方便，外觀雖然略舊，但內部有重新裝潢，整體住宿感覺很好,,兄弟大飯店,Agoda
2022-12-20,一切都很好,10.0,兄弟大飯店,Agoda
2022-12-18,會再回住,10.0,兄弟大飯店,Agoda
2022-12-18,餐點都不錯，服務人員非常用心 客房打掃的很乾淨,10.0,兄弟大飯店,Agoda
2022-12-17,差強人意,,兄弟大飯店,Agoda
2022-12-12,"只要早一點入房,停車位沒問題。這次到小巨蛋看演唱會,非常方便，房間整潔舒適，早餐也不錯吃。",10.0,兄弟大飯店,Agoda
2022-12-12,"環境乾淨，地點、停車都方便，看完演唱會後走路就可以回到飯店休息，便利商店也很多~房間很不錯，不過房間門感覺比較薄一些，比較容易有聲音，關門時需要比較大力。早餐也不錯，不過可能因為人較多，有重複帶位狀況，建議桌上是否能有""有安排""及""仍在用餐的標示，比較不會有誤會~另外可以理解早餐時段很忙，但希望服務人員收餐盤時可以稍微問一下是否還在用餐，值接收走有一點錯愕。但整體而言是很棒的住宿環境~",10.0,兄弟大飯店,Agoda
2022-12-10,早餐的歐姆蛋好吃．,,兄弟大飯店,Agoda
2022-12-10,地點便利，交通方便，服務好，房間也乾淨 除了早餐比較一般，下次有機會還是會來住,10.0,兄弟大飯店,Agoda
2022-12-04,台北小巨蛋演唱會住宿第一首選!,10.0,兄弟大飯店,Agoda
2022-12-03,"地點超讚,服務人員熱情主動,老飯店卻重新裝修過,設備都有且很好用,早餐菜色豐富好吃!!",10.0,兄弟大飯店,Agoda
2022-12-02,早餐好吃 停車方便 空間尚可 整體來說乾淨舒適,,兄弟大飯店,Agoda
2022-11-24,房間舒適，員工親切，離捷運站超近很方便,10.0,兄弟大飯店,Agoda
2022-11-24,不管是捷運外出，或是周邊購物都非常方便，尤其有小巨蛋活動，更是無可挑剔,10.0,兄弟大飯店,Agoda
2022-11-21,這次是因為要去小巨蛋看演唱會 所以選擇住兄弟飯店 距離很近 很方便 員工服務很好～早餐也很好吃 下次還會在選擇兄弟入住😍,10.0,兄弟大飯店,Agoda
2022-11-21,看演唱會的首選！ 飯店附有停車場，看完演唱會走回去超近 房間大小很剛好，床很舒適,10.0,兄弟大飯店,Agoda
2022-11-19,地點很方便，員工服務態度超好，早餐很豐富，價格很親民,,兄弟大飯店,Agoda
2022-11-19,住宿地點絕佳，且CP質高，員工接待有禮,,兄弟大飯店,Agoda
2022-11-19,價格合理且交通方便（捷運棕線、綠線交會）服務人員親切、有溫度。飯店設施乾淨簡單，附加的早餐能吃到不錯的熟食。另外推薦樓下的1樓壽司飯丸專賣店，便宜又好吃！是到台北小巨蛋聽演唱會最佳選擇！,10.0,兄弟大飯店,Agoda
2022-11-16,房間乾淨、舒適，床超好睡！交通方便，用餐逛街都方便的好飯店！,,兄弟大飯店,Agoda
2022-11-13,周邊各種餐廳，很多選擇，交通方便,,兄弟大飯店,Agoda
